Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
48961,1/5/08,Not Specified,25,358.78,0.1,Express Air,-76.9,14.98,7.69,John Lucas,Maryland,21290,South,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,1/7/08
48963,4/4/09,Not Specified,12,81.87,0.07,Regular Air,-31.14,6.48,5.94,David Flashing,Washington,98666,West,Home Office,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,4/6/09
48993,11/15/10,Low,17,122.42,0.08,Express Air,-37.04,6.48,6.22,Russell D'Ascenzo,Wisconsin,53006,Central,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,0.37,11/15/10
48994,4/7/09,Not Specified,6,1086.39,0.03,Regular Air,-311.23,167.27,35,Christy Brittain,Georgia,30002,South,Consumer,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,4/9/09
48998,8/3/07,Low,15,180.39,0.04,Regular Air,-8.11,11.58,6.97,Sharelle Roach,South Carolina,29338,South,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,8/5/07
49026,8/21/09,Low,36,411.75,0.05,Regular Air,-182.87,11.66,8.99,Roland Fjeld,California,95503,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,8/26/09
49027,9/25/09,High,41,708.83,0.08,Regular Air,35.08,17.67,8.99,Fred Harton,Washington,98001,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,9/26/09
49029,11/4/10,High,49,8223.07,0.06,Express Air,2549.403,195.99,3.99,Jim Sink,South Carolina,29684,South,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,11/6/10
49056,3/17/08,High,5,248.3955,0.05,Regular Air,-260.348,55.99,5,Cathy Hwang,Florida,32099,South,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,3/17/08
49056,3/17/08,High,46,300.07,0.05,Regular Air,-209.58,6.48,8.4,Cathy Hwang,Florida,32099,South,Home Office,Office Supplies,Paper,Xerox 212,Small Box,0.37,3/19/08
49059,3/6/08,Medium,5,252.66,0.02,Regular Air,32.86,48.91,5.81,Christina DeMoss,New Mexico,88439,West,Home Office,Office Supplies,Paper,Xerox 1891,Small Box,0.38,3/7/08
49059,3/6/08,Medium,48,128,0.09,Regular Air,45.51,2.89,0.5,Christina DeMoss,New Mexico,88439,West,Home Office,Office Supplies,Labels,Avery 498,Small Box,0.38,3/8/08
49062,9/26/10,Low,33,103.32,0,Regular Air,-25.68,2.98,2.03,Ed Braxton,Arizona,86504,West,Home Office,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,10/3/10
49088,3/9/08,Critical,16,130.11,0.03,Regular Air,-47.69,8.12,2.83,Kristina Nunn,Arizona,86409,West,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,3/10/08
49088,3/9/08,Critical,15,4012.58,0.05,Express Air,-425.14,279.48,35,Kristina Nunn,Arizona,86409,West,Consumer,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,3/10/08
49088,3/9/08,Critical,31,1295.54,0.06,Regular Air,214.23,40.99,17.48,Kristina Nunn,Arizona,86409,West,Consumer,Office Supplies,Paper,Xerox 1893,Small Box,0.36,3/11/08
49094,2/18/11,Critical,31,846.85,0.03,Regular Air,-25.98,27.48,4,Brian Stugart,Connecticut,6928,East,Consumer,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,2/20/11
49123,8/12/07,High,31,305.76,0.1,Regular Air,-22.5285,10.44,5.75,Mick Crebagga,Illinois,62999,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Small Box,0.39,8/13/07
49123,8/12/07,High,3,25.48,0.06,Regular Air,-26.8,8.33,1.99,Mick Crebagga,Illinois,62999,Central,Corporate,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,8/13/07
49125,9/13/07,Not Specified,29,177.41,0.05,Express Air,-116.05,5.78,7.64,Edward Becker,Utah,84014,West,Corporate,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,0.36,9/15/07
49126,12/24/09,Low,33,5661.08,0,Delivery Truck,1055.47,160.98,30,Mark Cousins,Mass,2180,East,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,12/31/09
49153,1/12/11,Medium,31,2245.78,0.05,Delivery Truck,-432.46,70.98,30,Barbara Fisher,Alabama,35062,South,Small Business,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,1/12/11
49154,8/21/07,Medium,26,1523.5,0.07,Regular Air,-807.89,60.98,49,Joy Bell,Mass,5544,East,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,8/22/07
49155,3/4/09,Low,22,3760.3065,0.05,Regular Air,593.181,195.99,8.99,Meg Tillman,Ohio,43107,Central,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,3/9/09
49189,7/1/09,Critical,32,249.59,0.06,Regular Air,101.82,7.64,1.39,Brian Thompson,North Carolina,27801,South,Home Office,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,7/4/09
49190,5/28/11,High,4,28.04,0.09,Regular Air,-4.45,6.88,2,Evan Henry,Maryland,21022,South,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,5/29/11
49216,9/3/07,High,28,96.71,0.01,Regular Air,-72.44,3.28,3.97,Noah Childs,Delaware,19895,East,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,9/3/07
49216,9/3/07,High,11,259.69,0.1,Regular Air,-45.816,24.92,12.98,Noah Childs,Delaware,19895,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,9/3/07
49216,9/3/07,High,9,2503.86,0.06,Delivery Truck,-198.25,270.97,28.06,Noah Childs,Delaware,19895,East,Home Office,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,9/3/07
49216,9/3/07,High,29,374.67,0,Express Air,30.63,12.28,6.35,Noah Childs,Delaware,19895,East,Home Office,Office Supplies,Paper,Staples Premium Bright 1-Part Blank Computer Paper,Small Box,0.38,9/4/07
49218,11/18/08,Low,21,86.64,0.09,Regular Air,-73.071,3.98,5.26,Ann Steele,Idaho,83810,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,11/18/08
49220,1/27/10,Critical,13,409.97,0.07,Regular Air,39.36,33.62,3.5,Evan Bailliet,Illinois,62924,Central,Corporate,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Small Box,0.59,1/28/10
49221,12/17/08,Not Specified,22,399.64,0.04,Regular Air,-17.72,17.98,8.51,Maureen Fritzler,Washington,98625,West,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,12/18/08
49221,12/17/08,Not Specified,41,277.35,0.02,Regular Air,-103.28,6.48,6.57,Maureen Fritzler,Washington,98625,West,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,12/18/08
49223,3/18/10,Medium,24,238.25,0.05,Regular Air,-83.55,9.38,7.28,Chuck Clark,New York,11769,East,Corporate,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,3/18/10
49255,12/7/10,High,20,1357.44,0.09,Delivery Truck,-102.3,70.98,26.85,Mark Cousins,Mass,1001,East,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,0.55,12/8/10
49283,5/27/08,High,25,334.71,0.01,Regular Air,31.74,12.28,6.47,Shaun Weien,Mass,2139,East,Home Office,Office Supplies,Paper,Xerox 1881,Small Box,0.38,5/28/08
49312,8/7/09,Critical,30,164.41,0,Regular Air,-128.52,4.98,7.54,Deanra Eno,Florida,32003,South,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,8/8/09
49312,8/7/09,Critical,19,1882.18,0.09,Express Air,336.26,107.53,5.81,Deanra Eno,Florida,32003,South,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,8/9/09
49313,3/20/08,Medium,34,307.76,0.1,Express Air,-22.88,9.38,4.93,Grant Carroll,Mass,2139,East,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,0.57,3/20/08
49313,3/20/08,Medium,36,1129.9305,0.05,Regular Air,574.155,35.99,1.25,Grant Carroll,Mass,2139,East,Small Business,Technology,Telephones and Communication,Accessory23,Small Pack,0.36,3/21/08
49319,2/8/10,Low,40,289.19,0.01,Regular Air,-69.03,6.68,6.15,Karen Bern,New Jersey,8823,East,Corporate,Office Supplies,Paper,Xerox 1968,Small Box,0.37,2/10/10
49319,2/8/10,Low,13,98.82,0.09,Regular Air,-68.66,7.37,5.53,Karen Bern,New Jersey,8823,East,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,2/10/10
49344,6/16/11,Low,1,803.33,0.09,Regular Air,-745.2,832.81,24.49,Maribeth Yedwab,Virginia,20101,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin Yale Chadless Opener Electric Letter Opener,Medium Box,0.83,6/16/11
49344,6/16/11,Low,31,672.93,0,Regular Air,27.85,19.98,4,Maribeth Yedwab,Virginia,20101,South,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,6/16/11
49346,10/19/09,Not Specified,50,276.75,0.04,Regular Air,-117.91,5.28,5.57,Rick Hansen,Georgia,39859,South,Corporate,Office Supplies,Paper,Xerox 1981,Small Box,0.4,10/20/09
49346,10/19/09,Not Specified,8,94.35,0.1,Regular Air,42.22,12.22,2.85,Rick Hansen,Georgia,39859,South,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,10/22/09
49349,11/15/09,High,11,123.34,0.07,Regular Air,0.640000000000001,11.34,5.01,Olvera Toch,Colorado,80621,West,Home Office,Office Supplies,Paper,Xerox 188,Small Box,0.36,11/15/09
49349,11/15/09,High,23,1642.47,0.01,Delivery Truck,-524.03,68.81,60,Olvera Toch,Colorado,80621,West,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,11/17/09
49350,2/6/11,High,50,375.11,0.01,Regular Air,-331.63,7.28,11.15,Laura Armstrong,Maryland,20667,South,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2/8/11
49351,9/14/10,Low,27,109.92,0.06,Regular Air,24.75,3.98,0.83,Michelle Moray,Virginia,23970,South,Corporate,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Wrap Bag,0.51,9/18/10
49380,10/19/10,Medium,11,22145.37,0.02,Regular Air,6138.48,1938.02,13.99,Jocasta Rupert,Nebraska,68001,Central,Consumer,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,10/21/10
49381,5/30/11,Not Specified,21,1537.5,0.04,Regular Air,-531.92,70.98,35,Stuart Van,Nebraska,69367,Central,Consumer,Office Supplies,Storage & Organization,Sensible Storage WireTech Storage Systems,Large Box,0.8,5/31/11
49409,1/30/10,High,28,1457.78,0.04,Regular Air,68.23,49.99,19.99,Natalie Webber,Ohio,43002,Central,Consumer,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,1/31/10
49412,8/22/07,Critical,20,9418.14,0.09,Delivery Truck,909.36,517.48,16.63,Dennis Bolton,New Jersey,7001,East,Small Business,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,8/22/07
49441,3/13/08,Medium,49,1981.26,0.07,Express Air,100.8,41.32,8.66,Mary O'Rourke,Mass,1054,East,Home Office,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,3/14/08
49442,1/24/11,High,11,131.12,0.03,Regular Air,-24.8055,11.5,7.19,Brian DeCherney,Idaho,83201,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,1/24/11
49443,7/9/09,High,41,396.15,0.05,Regular Air,-10.98,9.85,4.82,Nicole Brennan,California,95503,West,Home Office,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,7/10/09
49472,12/30/08,Low,9,30.65,0.03,Regular Air,0.08,3.29,1.35,Robert Barroso,California,96121,West,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,1/3/09
49472,12/30/08,Low,15,144.14,0.05,Regular Air,12.09,9.78,1.99,Robert Barroso,California,96121,West,Small Business,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,1/4/09
49472,12/30/08,Low,23,103.2,0.02,Regular Air,17.89,4.28,0.94,Robert Barroso,California,96121,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,1/4/09
49477,5/15/10,Medium,9,75.94,0.01,Regular Air,-16.56,7.64,5.83,Grant Carroll,Mass,2139,East,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,5/15/10
49479,1/10/10,Medium,46,5615.4,0.07,Delivery Truck,1807.16,120.97,26.3,Victor Price,North Carolina,27114,South,Consumer,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,1/12/10
49504,5/2/08,Not Specified,45,318.94,0.1,Regular Air,-195.6,7.37,5.53,Larry Blacks,Florida,32119,South,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,5/2/08
49505,7/8/07,Critical,34,335.59,0.04,Express Air,85.83,9.78,1.99,Harold Ryan,Connecticut,6928,East,Home Office,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,7/9/07
49505,7/8/07,Critical,12,97.74,0.04,Regular Air,-8.4985,7.84,4.71,Harold Ryan,Connecticut,6928,East,Home Office,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35,7/10/07
49510,9/4/10,Critical,16,44.1,0.04,Regular Air,-6.22,2.58,1.3,Luke Weiss,Michigan,49634,Central,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole® Pencils,Wrap Bag,0.59,9/5/10
49511,10/5/07,High,35,150.29,0.03,Express Air,5.04,3.69,2.5,Eugene Moren,Washington,99403,West,Home Office,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,10/5/07
49538,8/31/08,Low,29,730.51,0.08,Regular Air,217.57,26.38,5.58,Darren Budd,Texas,73301,Central,Consumer,Office Supplies,Paper,Xerox 1883,Small Box,0.39,9/4/08
49541,7/3/07,Medium,35,503.75,0,Regular Air,16.46,13.43,5.5,Joe Elijah,Texas,77037,Central,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,7/4/07
49575,6/1/09,High,12,507.44,0.05,Regular Air,170.901,42.8,2.99,Kalyca Meade,Washington,98310,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,6/2/09
49600,8/21/09,Low,33,1692.03,0.1,Regular Air,574.44,54.96,10.75,Troy Blackwell,Illinois,62999,Central,Home Office,Office Supplies,Paper,Xerox 1940,Small Box,0.36,8/26/09
49601,7/12/09,Low,15,1756.46,0.01,Delivery Truck,-101.19,113.98,30,Mark Cousins,Mass,2180,East,Home Office,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,7/19/09
49602,8/23/10,Not Specified,31,4878.64,0.03,Delivery Truck,-519.94,150.98,66.27,Andrew Roberts,Wisconsin,53235,Central,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,8/24/10
49607,10/19/07,Medium,6,1056.6435,0.06,Regular Air,-586.201,205.99,8.99,Georgia Rosenberg,Idaho,83201,West,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,10/20/07
49634,9/7/10,Not Specified,39,403.73,0.06,Regular Air,-44.13,10.89,4.5,Sally Knutson,Texas,78602,Central,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,9/8/10
49634,9/7/10,Not Specified,45,132.31,0.02,Regular Air,10.914,2.88,1.49,Sally Knutson,Texas,78602,Central,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,9/9/10
49634,9/7/10,Not Specified,3,86.85,0.05,Regular Air,-67.22,28.48,1.99,Sally Knutson,Texas,78602,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,9/9/10
49638,1/21/09,Medium,17,196.07,0.05,Regular Air,-77.66,10.97,6.5,Jack O'Briant,New Jersey,8823,East,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,1/22/09
49666,1/21/08,Low,46,259.25,0.1,Express Air,-64.03,5.68,3.6,Jasper Cacioppo,North Carolina,27801,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,1/25/08
49668,5/18/08,Low,25,93.22,0.06,Regular Air,-15.37,3.74,0.94,Michelle Ellison,Colorado,81655,West,Home Office,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,5/25/08
49730,6/21/07,High,3,1039.56,0.06,Delivery Truck,-394.69,350.98,30,Dave Hallsten,Texas,78702,Central,Home Office,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61,6/22/07
49735,3/9/08,Not Specified,32,1929.19,0.04,Regular Air,570.67,60.97,4.5,Mitch Willingham,North Carolina,27006,South,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,3/10/08
49760,3/17/10,Medium,3,44.84,0.09,Regular Air,37.74,14.2,5.3,Denise Monton,Ohio,43001,Central,Home Office,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,3/18/10
49760,3/17/10,Medium,13,1281.1795,0.02,Regular Air,-26.62,115.99,5.92,Denise Monton,Ohio,43001,Central,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58,3/19/10
49760,3/17/10,Medium,38,710.33,0.09,Express Air,62.53,18.97,9.03,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,3/19/10
49761,7/10/09,Not Specified,45,1090.6,0.07,Regular Air,300.91,23.99,6.3,Lisa DeCherney,Idaho,83201,West,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,7/11/09
49762,11/29/09,High,35,99.13,0.09,Regular Air,23.74,2.94,0.81,Fred Chung,North Carolina,28909,South,Corporate,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,12/1/09
49763,7/30/09,Critical,6,2320.35,0,Delivery Truck,-264.02,348.21,84.84,Brad Norvell,New Jersey,8823,East,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,7/30/09
49763,7/30/09,Critical,8,49.04,0.02,Regular Air,9.29,5.68,1.39,Brad Norvell,New Jersey,8823,East,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,7/31/09
49764,3/19/09,Low,37,395.37,0.07,Express Air,17.15,10.98,3.37,Benjamin Farhat,Arizona,85012,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,3/23/09
49767,4/24/09,Critical,43,634.38,0.09,Regular Air,272.4,15.74,1.39,John Murray,New York,11769,East,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,4/24/09
49767,4/24/09,Critical,39,5196.19,0.1,Regular Air,2052.13,140.99,13.99,John Murray,New York,11769,East,Small Business,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37,4/25/09
49767,4/24/09,Critical,7,50.47,0.08,Regular Air,-31.7,6.48,7.49,John Murray,New York,11769,East,Small Business,Office Supplies,Paper,Xerox 220,Small Box,0.37,4/26/09
49797,8/22/09,Not Specified,27,341.1,0,Regular Air,-4.75,11.97,4.98,Lena Radford,Wisconsin,53554,Central,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,8/23/09
49797,8/22/09,Not Specified,26,171.68,0.07,Express Air,-116.56,6.48,8.19,Lena Radford,Wisconsin,53554,Central,Small Business,Office Supplies,Paper,Xerox 217,Small Box,0.37,8/23/09
49798,5/25/11,Critical,29,321.5,0.03,Regular Air,20.31,10.98,3.37,Lisa Ryan,New Mexico,87011,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,5/25/11
49798,5/25/11,Critical,5,1424.95,0.09,Delivery Truck,-517.83,280.98,57,Lisa Ryan,New Mexico,87011,West,Home Office,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,5/26/11
49799,2/8/08,High,12,2119.0415,0,Regular Air,-6.567,195.99,8.99,Keith Dawkins,Texas,73301,Central,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2/9/08
49799,2/8/08,High,4,1614.97,0.05,Delivery Truck,-593.15,376.13,85.63,Keith Dawkins,Texas,73301,Central,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2/10/08
49824,9/5/09,High,33,1900.226,0.01,Express Air,440.199,65.99,5.31,Erica Hernandez,Georgia,31811,South,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,9/6/09
49828,2/13/10,Medium,39,272.39,0.03,Express Air,-91.48,6.48,6.6,Ed Braxton,Arizona,86504,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,2/14/10
49830,12/24/07,Critical,16,519.65,0.03,Express Air,26.36,30.98,8.99,Ionia McGrath,Alabama,36830,South,Small Business,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58,12/26/07
